"","X","Y","sig2_x","cov_xy","sig2_y","rho","CCC_Bayes"
"804",100.005692429477,99.9906744093011,3.7159315955745,0.0265181501532842,3.73877345639359,0.00667981292102035,0.00720103422914203
"805",100.004821347645,99.9962933123121,3.69372004392789,0.0210588963817116,3.71656091419196,0.00728728995627853,0.00810083935328624
"806",100.007117330549,100.002926026866,3.68637313165353,0.0186853275027479,3.68996123226712,0.00492700016192602,0.00559351090791369
"807",100.004836375497,100.003330737345,3.70064154857908,0.0146990547226988,3.69370908208592,0.00462284357366327,0.00524575311543202
"808",100.002662753907,100.004340354434,3.70985316638318,0.0318837967881731,3.70721336114506,0.0075946134766743,0.00803661235091116
"809",99.9919331585756,100.001956701508,3.70992913146944,0.0330168160936244,3.69973663062239,0.00853573622491456,0.00909448929649142
"810",100.00269786891,99.9990858898638,3.69966518977676,0.0289562804379071,3.69464427032653,0.00793553294618183,0.00861254846073931
"811",100.003080309711,99.9990226656052,3.71357748285561,0.0412317350911601,3.70269378137335,0.0123164869693417,0.0125234339779403
"812",99.9972139952287,100.002769475836,3.70938063943387,0.0368130194140183,3.7017834479833,0.00921272089180106,0.00963677046568545
"813",100.001641451924,99.9973167146194,3.68748548309653,0.0395991612048668,3.69691555564109,0.00995537786440956,0.0103180593220745
"814",100.006596665868,100.000319444845,3.70949447300254,0.0235796853165027,3.71974991147387,0.00623427529979616,0.0068227733299175
"815",99.9989550383351,99.9992172460549,3.69642209000647,0.0317752237841039,3.71840467252612,0.00901482549181241,0.00936632359939949
"816",99.9956734081535,99.9936558869736,3.72429041074904,0.0351505077734582,3.68897264069322,0.00973330165355321,0.0103020591631743
"817",100.003016994011,99.9985442107026,3.71765926465071,0.0404246498233293,3.70744509155372,0.0106896070907048,0.0111139309039902
"818",100.008779142218,99.9965549203577,3.72165313663511,0.0313972226291125,3.71529589882421,0.00718861079920448,0.00783310007960428
"819",100.011542249872,99.992357706961,3.73047337700088,0.0277735772554843,3.71621025735723,0.00773894402893134,0.00815790773324323
"820",99.9987619947753,100.000016602384,3.71669081908289,0.019579946938386,3.69944620275541,0.0049415405215512,0.00559071273509301
"821",100.007729521896,99.9991544635429,3.71211131074467,0.0226341097708143,3.71080110146718,0.00527427948443387,0.00598394604509751
"822",99.9979458725464,99.9962900961147,3.70233141406797,0.036569690998235,3.7061914207809,0.00941835659245342,0.00985018893661218
"823",100.001498280107,99.9954354838801,3.68546962699818,0.0270239777586149,3.71465901379035,0.00675989317861886,0.00719633369553364
"824",100.006248056914,99.9993110051386,3.69950371473335,0.0249854890845681,3.70387939118728,0.00760204365184493,0.00826646629838788
"825",100.004833913604,99.9989184180214,3.71225505857061,0.0192676941099263,3.7216607405661,0.00580213539281496,0.00659169605138986
"826",100.0004459985,100.004321932167,3.72614347287302,0.0330039276541894,3.70188754924074,0.00841402150026445,0.00908628859295667
"827",99.9990805008759,99.9982995759972,3.71756795559393,0.00873138884195746,3.70669226783432,0.00277358656324666,0.00373986389030564
"828",99.9997887320018,99.9961883530257,3.69146461481582,0.0192924928346969,3.71012535258171,0.00595317224857184,0.00675047191987478
"829",99.9985338167475,99.9973219265812,3.71075940797511,0.038957598395748,3.69917429731469,0.00959934429030261,0.0100494066391344
"830",99.9984257301223,99.9979049201963,3.68902849847554,0.0131486866154852,3.71413308140019,0.00330662950538766,0.00402702854310845
"831",100.004339586591,99.9994231711422,3.72416788683071,0.0222695178330658,3.70662672636792,0.00639778952003511,0.00707433363959622
"832",100.001574285703,99.9974867731748,3.70975286455996,0.0144052543324843,3.69234835227656,0.0041232855407608,0.00481911055448543
"833",99.9905041901993,100.005164597296,3.68816729764918,0.0378822356703954,3.69597820271971,0.0102057651323102,0.0106809095890783
"834",100.005925852113,100.008179324534,3.68044520214071,0.0239387828651771,3.71623915639708,0.00582497783712368,0.0063552802949185
"835",99.9993890098932,99.9953916110024,3.69130970879925,0.0373774613187652,3.70320369630917,0.0104293642869655,0.0107870004465433
"836",99.9945872157501,99.993933858347,3.73329449511307,0.0172571598270587,3.71541701191902,0.00500473489398333,0.00568676490207291
"837",99.9998966259016,100.004510825165,3.71403468370964,0.038919085307564,3.70694479689713,0.0108255240884211,0.0112511063273028
"838",99.9983997079529,99.9908817027404,3.7409265094799,0.0398311883348449,3.71243290699078,0.0111314942928577,0.0117210410558547
"839",99.9999873962504,99.99711840319,3.68429978052982,0.0261932249807808,3.71853193350482,0.00661076554258121,0.00710340325257133
"840",99.999150447803,100.001305619931,3.7307731432819,0.0254838357968103,3.68275926975987,0.0065353489879261,0.00732259140678925
"841",100.00276164421,99.9943042853929,3.70911859818206,0.01797272400724,3.71608523175519,0.00533908373589798,0.00616898717819465
